,okt_noun,okt_verb
5585,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
5586,"['경기도', '형문', '여가', '상품', '노동자', '휴가', '비', '지원', '사업', '신청', '경기도', '단계', '일상', '회복', '진행', '노동자', '휴가', '비', '지원', '사업', '참여자', '대상', '경기도', '문화', '여가', '상품', '출시']","['하세요', '됨에', '따라', '했습니다']"
5587,"['음료수', '원래', '패스', '관가', '팝콘', '저']","['가능했어요', '먹긴', '했어요']"
5588,"['위드', '코로나', '달']",['달하군요']
5589,"['지스타', '왜', '백신', '패스', '함', '나', '일주일']","['아직', '남았다고']"
5590,"['위드', '코로나', '햌으', '콘도', '이제']",[]
5591,"['수요일', '유겸', '생일', '위드', '코로나', '시작', '후', '주변', '곳곳', '확', '진자', '것', '옷', '외출', '시', '마스크', '꼭', '끼', '오늘', '파이팅', '유겸', '생일', '뽐', '디보', '날']","['가', '된', '나오는', '같아요', '추우니까', '따뜻하게', '입으시고', '잘', '다니세요', '입니다']"
5592,"['한나', '머리', '컷트햇덩', '나', '제발', '일', '볼', '수', '해', '조', '극장', '백신', '패스', '때', '큐브', '앱', '켜', '전']","['헐', '있게', '해', '들어갈', '다', '들']"
5593,"['시', '기준', '확진', '환자', '명', '해제', '명', '치료', '중', '명', '자가', '격리', '명', '전일', '검사', '명', '주간', '단계', '일상', '회복', '차', '개편', '시행', '파주시', '선별', '진료', '소', '및', '검사', '소', '운영']",['개소']
5594,"['단계', '일상', '회복', '시작', '뒤', '코로나', '확산', '세', '라지', '또', '일일', '신규', '확', '진자', '규모', '명']","['된', '가', '넘어섰습니다']"
5595,"['팝콘', '듄', '백신', '패스', '관']","['먹으면서', '봐야지']"
5596,"['위드', '코로나', '건가', '왜', '마스크', '안', '놀이']","['찐으로', '함께하고', '싶은', '쓰고', '다녀', '너무나도', '해']"
5597,"['위드', '코로나', '때', '콘서트', '응원', '법도', '못', '으잉']","['근데', '열면', '외치는']"
5598,"['백신', '패스', '관', '맥주', '팝콘']","['가서', '먹고', '싶어']"
5599,"['가요', '위드', '코로나', '맞이', '가요', '해외', '투어', '오프라인', '콘서트', '재개', '투어', '예정', '나라', '미국', '시카고', '애틀랜타', '뉴욕', '달라스', '로스앤젤레스', '영국', '런던', '프랑스', '파리', '독일', '베를린', '네덜란드', '암스테르담']",[]
5600,"['위드', '코로나', '그거', '발표', '이후', '완전', '대관', '전쟁', '내년', '체조', '경기장', '공사']","['들어간다고', '하더라고요']"
5601,"['위드', '코로', '지랄', '걸']","['나고', '는', '하지', '않는']"
5602,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
5603,"['위드', '코로나', '사멸', '기', '예방', '허니', '확', '진자', '천명', '기록', '정답', '사멸', '기', '먼저', '보급', '사전', '방역', '분', '창문', '환기', '시간', '사멸', '시간', '시간', '코로나', '사멸', '사멸', '기', '뭐']","['안녕해야', '하는데', '하세요', '없이', '넘는', '세우죠', '가', '입니다', '해서', '했어야', '합니다', '열어', '해도', '안되는', '으']"
5604,"['오', '천', '위드', '코로나', '곧']","['찍으면', '닫는다', '그랬거든요', '일듯']"
5605,"['원래', '지금', '비', '수기', '놈', '위드', '코로나', '왜', '호텔', '수기']",['만드는가']
5606,"['성찬', '런쥔', '천러', '계약', '만료', '기간', '언제', '혹시', '윈윈', '레이', '생각', '위드', '코로나', '비상', '콘서트', '그대로', '진행', '연말', '무대', '드림', '해', '마크', '생각']","['들어오는가', '빠지게', '할', '하는가', '나오긴', '하는가', '버리면', '죽여', '버릴까', '싶다가도', '하면', '아니다', '싶음']"
5607,"['위드', '코로나', '취소', '건']","['하는', '아니겠지']"
5608,"['부', '내일', '회식', '확', '진자', '수', '위기', '상황', '단계', '일상', '회복']","['다', '들', '신났나', '봐', '너무', '이상해']"
5609,"['이', '피디수첩', '위드', '코로나', '말', '말', '단계', '일상', '회복', '말', '피디수첩', '일본', '영어', '사랑', '뜻', '더']","['이러나', '쓰지', '알면서도', '이러면', '되나']"
5610,"['일단', '년', '동안', '고생', '의료', '진도', '걱정', '병상', '수나', '생활', '치료', '센터', '확진', '판정', '그냥', '집', '자가', '격리', '수도', '생각', '것', '위드', '코로', '응', '일단', '올해', '촬영', '집', '은둔', '생활', '행사', '무리', '무리']","['모자라서', '나도', '할', '잇겠다는', '들고', '싶고', '잡힌', '하고', '할게요']"
5611,"['대책', '위드', '코로나', '나라', '최', '확', '진자']","['없는', '만든']"
5612,"['위드', '코로나', '코로나', '게', '내', '옆', '놈', '회식', '얘기', '함', '제발', '좀', '난', '다음', '달', '거', '회식', '건의', '좀', '닥치']","['끝난', '아닌데', '새기는', '맨날', '닥쳐', '싫다고', '하게', '하자고', '해놨다는데']"
5613,"['부작용', '증상', '전', '여러', '가지', '호흡', '곤란', '심장', '통증', '두통', '더', '암', '생리', '등등', '진짜', '밥', '못', '살', '비타민', '홍삼', '체력', '이제', '백신', '패스', '걸', '감수', '사람', '혜택', '게', '백신', '사람', '거']","['겁나', '많은데', '한동안', '먹어서', '빠짐', '먹어가며', '키웠는데', '물론', '이런', '맞는', '받는', '맞지만', '맞고', '아픈', '뭐라도', '있어야', '하는']"
5614,"['위드', '코로나', '누가', '맨', '처음', '천재']",['썼냐']
5615,"['코로나', '재학', '산세', '위드', '코로나', '폐기', '유럽', '방역', '강화', '다음', '뉴스']",['하는']
5616,"['위드', '코로나', '달도', '못', '가나', '일상', '회복', '중단', '여부', '내일', '발표', '나', '트와이스', '콘서트', '가야']","['한', '이러지', '마세요', '돼']"
5617,"['뮤지컬', '코로나', '때문', '이제', '위드', '코로나', '시작', '볼', '수', '고민']","['너무', '좋아하는데', '보고있어요', '했으니까', '있지', '않을까']"
5618,"['코로나', '확', '진자', '명', '돌파', '위드', '코로나', '예상', '그동안', '진본', '병상', '확보', '제대로', '매일', '방송', '통계', '발표', '것', '그', '존재', '제', '목적']","['했지만', '했겠지', '나와서', '하는', '아니니깐']"
5619,"['위드', '코로나', '나', '차', '언니', '나', '바로', '코앞', '이야기', '손']","['다', '맞았는데', '잡았는데']"
5620,"['위드', '코로나', '도', '가족', '확진', '자가', '격리', '하나', '백신', '안']","['뜨면', '맞음']"
5621,"['위드', '코로나', '시대', '더', '주목', '해외여행', '곳', '출처', '네이버', '블로그']",['받는']
5622,"['단계', '일상', '회복', '거', '확', '진자', '두', '배']","['아니', '맞는', '늘었는데']"
5623,"['일주일', '새', '명', '확진', '급', '해진', '유럽', '위드', '코로나', '방역', '강화', '속도', '다음', '뉴스']",['다']
5624,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
5625,"['새', '건강', '위드', '코로나', '노로바이러스', '환자', '손', '출처', '뉴스', '네이버', '뉴스']","['늘었다', '씻기', '철저히']"
5626,"['위드', '코로나', '사람', '살짝', '그', '때문', '확', '진자', '수', '폭증', '부스터', '샷', '초등학생', '백신', '처', '뜻', '또', '언제', '이', '질', '걸', '알']","['풀어주고', '했으니', '맞으라는', '깊은', '있었네', '당했네', '다']"
5627,"['일상', '회복', '위', '방역', '칙', '안정', '단계', '일상', '회복', '위', '개인', '방역', '칙', '준수', '가장', '밀', '밀집', '밀접', '밀폐', '피', '마스크', '착용', '및', '손', '기적', '소독', '및', '환기', '의심', '증상', '시', '진단', '검사', '코로나', '예방접종', '적극', '참여', '등']","['안전한', '하여', '중요합니다', '하기', '씻기', '하기', '있을', '받기', '하기']"
5628,"['사회', '거리', '두기', '부탁', '이', '요즘', '단계', '일상', '회복']",['합니다']
5629,"['오위', '코로나', '내일']",['아니야']
5630,"['코드', '백신', '패스', '세기', '신체', '포기', '각서', '폐지']","['해야', '한다']"
5631,"['위드', '코로나', '진짜', '코로나', '그린', '거', '봄']",['첨']
5632,"['슬슬', '위드', '코로나', '원', '막', '다음', '종']","['그럼', '질러', '볼까', '기다릴까']"
5633,"['코로나', '백신', '접종', '개월', '후', '죽음', '사람', '사기', '집단', '질병', '청', '코로나', '백신', '사망', '사람', '위드', '코로나', '사기', '도움', '방법', '전기', '협', '원장', '치료', '방법', '도움']","['가는', '많다고', '합니다', '하는', '죽었다고', '칩니다', '받는', '받으세요']"
5634,"['내', '하타', '가변', '차라리', '백신', '패스', '백신', '패스', '안', '사람', '못', '검사', '오라']","['해', '해서', '맞은', '들어오게', '하던가', '받고', '그래']"
5635,"['위드', '코로나', '슬슬', '다시', '시동', '거', '지스타', '간다', '사람', '조금', '거']","['그래도', '느낌이던데', '보이는', '보면']"
5636,"['위드', '코로나', '시대', '여행', '자가', '격리', '해외', '국내', '여행지', '및', '겨울', '구스', '다운', '점퍼', '돌이', '모자', '추천', '출처', '아웃도어', '블로그']","['가고', '싶은', '없는']"
5637,"['백신', '패스', '때문', '접종', '증명서', '신청', '때', '접종', '기관', '확인', '안', '거', '무슨', '경우', '엄마', '당황']","['맞아', '할', '보니', '되어', '있긴', '된다고', '뜨더라']"
5638,"['위드', '코로나', '월', '일', '제발']","['막더라도', '해주면', '안될까']"
5639,"['피디수첩', '내일', '예고편', '위드', '코로나', '편이', '쿠팡', '때', '리기', '분', '토론', '대선', '청년', '선택', '제목', '패널', '장', '경태', '장', '혜영', '김병민', '박시영', '장성', '철', '또', '헛발질하', '용이']","['아닌', '겠네']"
5640,"['위드', '코로나', '첫', '미국', '행', '제임스', '고든', '수화', '댄스', '출처', '한국', '일보', '네이버', '뉴스']",[]
5641,"['위드', '코로나', '말', '얼마', '전', '거', '시행', '이제', '건가', '한국', '만', '명대', '신규', '확', '진자', '볼', '날']","['그나저나', '많았던', '같은데', '된', '드디어']"
5642,"['정은경', '질병', '관리', '청장', '코로나', '백신', '추가', '접종', '부스터', '샷', '선택', '필수', '라며', '위험', '조속', '추가', '접종', '참여', '강조', '단계', '일상', '회복', '중증', '사망', '위험', '위해', '질환', '일반', '성인', '추가', '접종', '곧', '검토']","['아니라', '했다', '낮추기', '없는', '필요하다며', '하겠다고', '밝혔다']"
5643,"['애초', '백신', '확', '진자', '수', '확', '때', '위드', '코로나', '확', '진자', '이천', '명', '백신', '빡빡', '진행', '이제', '구천억', '명', '웁스', '취소', '취소', '거', '고', '사람']","['맞고', '연히', '줄어들', '했었어야지', '나오는데도', '맞음', '하면서', '해놓고', '나오니까', '하는', '놀리니']"
